,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Court_Indoor,Court_Outdoor,Surface_Clay,Surface_Grass,Surface_Hard,Round_1st Round,Round_2nd Round,Round_3rd Round,Round_4th Round,Round_Quarterfinals,Round_Round Robin,Round_Semifinals,Round_The Final,player1_round1,player2_round1,player1_round2,player2_round2,player1_round3,player2_round3,player1_round4,player2_round4,player1_round5,player2_round5
3286,3,Benneteau,Tsonga,Benneteau,65,10,730,2785,4.0,1.22,False,True,False,False,True,False,True,False,False,False,False,False,False,6,4,6,4,0,0,0,0,0,0
3287,3,Mayer,Nieminen,Nieminen,29,40,1245,1020,1.57,2.25,False,True,False,False,True,False,True,False,False,False,False,False,False,2,6,0,1,0,0,0,0,0,0
3288,3,Dimitrov,Haase,Dimitrov,16,46,2130,957,1.11,6.5,False,True,False,False,True,False,True,False,False,False,False,False,False,6,4,6,3,0,0,0,0,0,0
3289,3,Vesely,Murray,Murray,77,6,667,4885,9.0,1.07,False,True,False,False,True,False,False,True,False,False,False,False,False,7,6,4,6,4,6,0,0,0,0
3290,3,Federer,Tursunov,Federer,8,30,4625,1212,1.06,10.0,False,True,False,False,True,False,False,True,False,False,False,False,False,7,6,7,6,0,0,0,0,0,0
3291,3,Monfils,Fognini,Fognini,25,14,1475,2230,1.36,3.0,False,True,False,False,True,False,False,True,False,False,False,False,False,2,6,6,3,5,7,0,0,0,0
3292,3,Raonic,Falla,Raonic,11,75,2485,682,1.2,4.33,False,True,False,False,True,False,False,True,False,False,False,False,False,6,4,6,3,0,0,0,0,0,0
3293,3,Seppi,Wawrinka,Wawrinka,32,3,1195,5650,6.5,1.11,False,True,False,False,True,False,False,True,False,False,False,False,False,0,6,2,6,0,0,0,0,0,0
3294,3,Anderson,Donskoy,Anderson,18,114,1940,505,1.16,5.0,False,True,False,False,True,False,False,True,False,False,False,False,False,4,6,6,0,6,3,0,0,0,0
3295,3,Nadal,Dolgopolov,Dolgopolov,1,31,14085,1205,1.1,7.0,False,True,False,False,True,False,False,True,False,False,False,False,False,3,6,6,3,6,7,0,0,0,0
3296,3,Haas,Nishikori,Haas,12,21,2435,1715,2.62,1.44,False,True,False,False,True,False,False,True,False,False,False,False,False,7,6,6,2,0,0,0,0,0,0
3297,3,Robredo,Cilic,Cilic,17,26,2005,1455,3.5,1.28,False,True,False,False,True,False,False,True,False,False,False,False,False,4,6,3,6,0,0,0,0,0,0
3298,3,Bautista,Nieminen,Bautista,53,40,885,1020,1.4,2.75,False,True,False,False,True,False,False,True,False,False,False,False,False,6,2,4,6,7,6,0,0,0,0
3299,3,Gasquet,Verdasco,Verdasco,9,33,2950,1190,1.36,3.0,False,True,False,False,True,False,False,True,False,False,False,False,False,6,7,1,6,0,0,0,0,0,0
3300,3,Lopez,Kukushkin,Lopez,37,58,1100,781,1.44,2.62,False,True,False,False,True,False,False,True,False,False,False,False,False,1,6,6,3,6,4,0,0,0,0
3301,3,Dimitrov,Gulbis,Gulbis,16,22,2130,1616,1.9,1.8,False,True,False,False,True,False,False,True,False,False,False,False,False,6,2,1,6,5,7,0,0,0,0
3302,3,Benneteau,Thiem,Benneteau,65,101,730,567,1.61,2.2,False,True,False,False,True,False,False,True,False,False,False,False,False,7,6,6,3,0,0,0,0,0,0
3303,3,Lu,Isner,Isner,49,13,930,2320,3.5,1.28,False,True,False,False,True,False,False,True,False,False,False,False,False,4,6,3,6,0,0,0,0,0,0
3304,3,Dolgopolov,Fognini,Dolgopolov,31,14,1205,2230,1.44,2.62,False,True,False,False,True,False,False,False,True,False,False,False,False,6,2,6,4,0,0,0,0,0,0
3305,3,Murray,Raonic,Raonic,6,11,4885,2485,1.66,2.1,False,True,False,False,True,False,False,False,True,False,False,False,False,6,4,5,7,3,6,0,0,0,0
3306,3,Gulbis,Bautista,Gulbis,22,53,1616,885,1.36,3.0,False,True,False,False,True,False,False,False,True,False,False,False,False,7,6,4,6,6,2,0,0,0,0
3307,3,Wawrinka,Anderson,Anderson,3,18,5650,1940,1.18,4.5,False,True,False,False,True,False,False,False,True,False,False,False,False,6,7,6,4,1,6,0,0,0,0
3308,3,Isner,Verdasco,Isner,13,33,2320,1190,1.5,2.5,False,True,False,False,True,False,False,False,True,False,False,False,False,7,6,3,6,6,3,0,0,0,0
3309,3,Haas,Federer,Federer,12,8,2435,4625,5.0,1.16,False,True,False,False,True,False,False,False,True,False,False,False,False,4,6,4,6,0,0,0,0,0,0
3310,3,Benneteau,Lopez,Benneteau,65,37,730,1100,1.5,2.5,False,True,False,False,True,False,False,False,True,False,False,False,False,6,3,7,6,0,0,0,0,0,0
3311,3,Cilic,Djokovic,Djokovic,26,2,1455,10260,5.5,1.14,False,True,False,False,True,False,False,False,True,False,False,False,False,6,1,2,6,3,6,0,0,0,0
3312,3,Dolgopolov,Raonic,Dolgopolov,31,11,1205,2485,2.1,1.72,False,True,False,False,True,False,False,False,False,True,False,False,False,6,3,6,4,0,0,0,0,0,0
3313,3,Anderson,Federer,Federer,18,8,1940,4625,5.0,1.16,False,True,False,False,True,False,False,False,False,True,False,False,False,5,7,1,6,0,0,0,0,0,0
3314,3,Djokovic,Benneteau,Djokovic,2,65,10260,730,1.05,11.0,False,True,False,False,True,False,False,False,False,True,False,False,False,6,1,6,3,0,0,0,0,0,0
3315,3,Gulbis,Isner,Isner,22,13,1616,2320,1.66,2.2,False,True,False,False,True,False,False,False,False,True,False,False,False,6,7,6,7,0,0,0,0,0,0
3316,3,Djokovic,Isner,Djokovic,2,13,10260,2320,1.14,5.5,False,True,False,False,True,False,False,False,False,False,False,True,False,7,5,6,7,6,1,0,0,0,0
3317,3,Dolgopolov,Federer,Federer,31,8,1205,4625,4.0,1.25,False,True,False,False,True,False,False,False,False,False,False,True,False,3,6,1,6,0,0,0,0,0,0
3318,3,Djokovic,Federer,Djokovic,2,8,10260,4625,1.53,2.5,False,True,False,False,True,False,False,False,False,False,False,False,True,3,6,6,3,7,6,0,0,0,0
3319,3,Kubot,Ebden,Ebden,81,67,651,710,2.0,1.72,False,True,False,False,True,True,False,False,False,False,False,False,False,6,4,4,6,4,6,0,0,0,0
3320,3,Mannarino,Davydenko,Mannarino,80,71,656,690,3.0,1.36,False,True,False,False,True,True,False,False,False,False,False,False,False,6,4,7,5,0,0,0,0,0,0
3321,3,Przysiezny,Montanes,Montanes,75,59,670,771,1.57,2.25,False,True,False,False,True,True,False,False,False,False,False,False,False,7,5,6,7,3,6,0,0,0,0
3322,3,De,Hanescu,De,162,84,334,631,1.83,1.83,False,True,False,False,True,True,False,False,False,False,False,False,False,6,3,6,2,0,0,0,0,0,0
3323,3,Monaco,Chardy,Chardy,41,48,1015,955,2.37,1.53,False,True,False,False,True,True,False,False,False,False,False,False,False,5,7,6,3,6,7,0,0,0,0
3324,3,Gabashvili,Granollers,Gabashvili,60,228,771,215,2.1,1.66,False,True,False,False,True,True,False,False,False,False,False,False,False,6,4,6,3,0,0,0,0,0,0
3325,3,Jaziri,Gonzalez,Gonzalez,118,83,496,632,1.57,2.25,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,1,6,0,0,0,0,0,0
3326,3,Benneteau,Edmund,Benneteau,52,298,900,154,1.16,4.5,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,6,3,6,2,0,0,0,0
3327,3,Falla,Matosevic,Matosevic,68,72,707,689,1.83,1.83,False,True,False,False,True,True,False,False,False,False,False,False,False,6,1,4,6,6,7,0,0,0,0
3328,3,Dodig,Golubev,Dodig,37,70,1110,700,1.5,2.5,False,True,False,False,True,True,False,False,False,False,False,False,False,4,6,6,1,6,4,0,0,0,0
3329,3,Volandri,Vesely,Vesely,82,73,649,685,5.0,1.14,False,True,False,False,True,True,False,False,False,False,False,False,False,4,6,6,7,0,0,0,0,0,0
3330,3,Stepanek,Brands,Stepanek,49,95,950,598,1.33,3.25,False,True,False,False,True,True,False,False,False,False,False,False,False,6,3,6,0,0,0,0,0,0,0
3331,3,Mathieu,Karlovic,Karlovic,114,53,508,881,2.1,1.66,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,6,7,0,0,0,0,0,0
3332,3,Thiem,Rosol,Thiem,86,38,625,1051,1.72,2.0,False,True,False,False,True,True,False,False,False,False,False,False,False,7,6,6,4,0,0,0,0,0,0
3333,3,Goffin,Zeballos,Zeballos,97,125,580,470,1.33,3.25,False,True,False,False,True,True,False,False,False,False,False,False,False,5,7,3,6,0,0,0,0,0,0
3334,3,Baghdatis,Giraldo,Baghdatis,143,65,400,718,2.0,1.72,False,True,False,False,True,True,False,False,False,False,False,False,False,1,6,6,2,7,5,0,0,0,0
3335,3,Pella,Sock,Sock,113,103,509,562,3.4,1.3,False,True,False,False,True,True,False,False,False,False,False,False,False,3,6,4,6,0,0,0,0,0,0
3336,3,Bedene,Wang,Bedene,119,145,493,393,1.53,2.37,False,True,False,False,True,True,False,False,False,False,False,False,False,1,6,6,2,6,4,0,0,0,0
3337,3,Bogomolov,Robert,Robert,94,90,608,612,1.53,2.37,False,True,False,False,True,True,False,False,False,False,False,False,False,5,7,4,6,0,0,0,0,0,0
3338,3,Gimeno-Traver,Khachanov,Gimeno-Traver,99,453,577,84,1.2,4.33,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,6,1,6,1,0,0,0,0
3339,3,Mahut,Istomin,Istomin,39,57,1042,810,3.0,1.36,False,True,False,False,True,True,False,False,False,False,False,False,False,6,7,6,7,0,0,0,0,0,0
3340,3,Roger-Vasselin,Sijsling,Roger-Vasselin,43,54,1008,846,1.66,2.1,False,True,False,False,True,True,False,False,False,False,False,False,False,3,6,6,3,7,6,0,0,0,0
3341,3,De,Lacko,Lacko,66,105,712,562,2.75,1.4,False,True,False,False,True,True,False,False,False,False,False,False,False,4,6,4,6,0,0,0,0,0,0
3342,3,Lu,Kukushkin,Lu,50,56,930,822,1.53,2.37,False,True,False,False,True,True,False,False,False,False,False,False,False,6,1,3,1,0,0,0,0,0,0
3343,3,Delbonis,Harrison,Harrison,45,112,999,509,3.0,1.36,False,True,False,False,True,True,False,False,False,False,False,False,False,2,6,4,6,0,0,0,0,0,0
3344,3,Garcia-Lopez,Klahn,Garcia-Lopez,55,63,841,729,1.9,1.8,False,True,False,False,True,True,False,False,False,False,False,False,False,1,6,6,1,6,4,0,0,0,0
3345,3,Tomic,Nieminen,Nieminen,74,40,675,1020,4.0,1.22,False,True,False,False,True,True,False,False,False,False,False,False,False,0,6,1,6,0,0,0,0,0,0
3346,3,Hewitt,Haase,Hewitt,44,46,1000,972,1.44,2.62,False,True,False,False,True,True,False,False,False,False,False,False,False,3,6,6,3,6,3,0,0,0,0
3347,3,Berlocq,Young,Young,58,77,800,661,1.83,1.83,False,True,False,False,True,True,False,False,False,False,False,False,False,2,6,2,6,0,0,0,0,0,0
3348,3,Sousa,Carreno-Busta,Sousa,42,64,1010,725,1.44,2.62,False,True,False,False,True,True,False,False,False,False,False,False,False,6,4,7,6,0,0,0,0,0,0
3349,3,Johnson,Bautista,Bautista,101,47,567,965,3.0,1.36,False,True,False,False,True,True,False,False,False,False,False,False,False,6,4,3,6,1,6,0,0,0,0
3350,3,Querrey,Stakhovsky,Querrey,62,79,735,660,1.57,2.25,False,True,False,False,True,True,False,False,False,False,False,False,False,7,6,6,3,0,0,0,0,0,0
3351,3,Zeballos,Anderson,Anderson,125,18,470,1940,6.5,1.11,False,True,False,False,True,False,True,False,False,False,False,False,False,4,6,3,6,0,0,0,0,0,0
3352,3,Ferrer,Gabashvili,Ferrer,4,60,5150,771,1.1,7.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,4,6,0,0,0,0,0,0,0
3353,3,Gonzalez,Gasquet,Gasquet,83,9,632,2905,7.0,1.1,False,True,False,False,True,False,True,False,False,False,False,False,False,6,7,4,6,0,0,0,0,0,0
3354,3,Mayer,Dodig,Mayer,32,37,1210,1110,2.1,1.66,False,True,False,False,True,False,True,False,False,False,False,False,False,6,3,6,2,0,0,0,0,0,0
3355,3,Thiem,Robredo,Robredo,86,17,625,2050,2.2,1.61,False,True,False,False,True,False,True,False,False,False,False,False,False,4,6,6,7,0,0,0,0,0,0
3356,3,Federer,Karlovic,Federer,5,53,5045,881,1.08,8.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,4,7,6,0,0,0,0,0,0
3357,3,Stepanek,Seppi,Seppi,49,33,950,1195,1.33,3.25,False,True,False,False,True,False,True,False,False,False,False,False,False,6,7,6,4,4,6,0,0,0,0
3358,3,Dimitrov,Montanes,Dimitrov,16,59,2130,771,1.05,11.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,1,6,7,6,3,0,0,0,0
3359,3,Chardy,Djokovic,Djokovic,48,2,955,10900,17.0,1.02,False,True,False,False,True,False,True,False,False,False,False,False,False,4,6,3,6,0,0,0,0,0,0
3360,3,De,Verdasco,De,162,29,334,1270,3.25,1.33,False,True,False,False,True,False,True,False,False,False,False,False,False,7,6,6,7,6,2,0,0,0,0
3361,3,Vesely,Lopez,Lopez,73,34,685,1180,2.62,1.44,False,True,False,False,True,False,True,False,False,False,False,False,False,2,6,6,7,0,0,0,0,0,0
3362,3,Nishikori,Matosevic,Nishikori,21,72,1715,689,1.22,4.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,4,6,1,0,0,0,0,0,0
3363,3,Gulbis,Benneteau,Benneteau,22,52,1690,900,1.33,3.25,False,True,False,False,True,False,True,False,False,False,False,False,False,4,6,6,4,5,7,0,0,0,0
3364,3,Baghdatis,Kohlschreiber,Baghdatis,143,25,400,1510,3.25,1.33,False,True,False,False,True,False,True,False,False,False,False,False,False,3,6,7,6,7,6,0,0,0,0
3365,3,Mannarino,Tsonga,Tsonga,80,11,656,2615,6.5,1.11,False,True,False,False,True,False,True,False,False,False,False,False,False,2,6,4,6,0,0,0,0,0,0
3366,3,Murray,Ebden,Murray,6,67,4795,710,1.07,9.0,False,True,False,False,True,False,True,False,False,False,False,False,False,3,6,6,0,6,1,0,0,0,0
3367,3,Gimeno-Traver,Wawrinka,Wawrinka,99,3,577,5650,13.0,1.04,False,True,False,False,True,False,True,False,False,False,False,False,False,0,6,6,3,3,6,0,0,0,0
3368,3,Roger-Vasselin,Cilic,Roger-Vasselin,43,26,1008,1500,5.5,1.14,False,True,False,False,True,False,True,False,False,False,False,False,False,6,2,7,6,0,0,0,0,0,0
3369,3,Robert,Berdych,Berdych,90,7,612,4540,11.0,1.05,False,True,False,False,True,False,True,False,False,False,False,False,False,6,7,1,6,0,0,0,0,0,0
3370,3,Bautista,Janowicz,Bautista,47,20,965,1715,1.66,2.1,False,True,False,False,True,False,True,False,False,False,False,False,False,6,4,6,1,0,0,0,0,0,0
3371,3,Simon,Sousa,Sousa,27,42,1485,1010,1.36,3.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,7,6,3,3,6,0,0,0,0
3372,3,Garcia-Lopez,Monfils,Garcia-Lopez,55,24,841,1520,5.0,1.16,False,True,False,False,True,False,True,False,False,False,False,False,False,6,2,7,5,0,0,0,0,0,0
3373,3,Nieminen,Dolgopolov,Dolgopolov,40,23,1020,1555,2.75,1.4,False,True,False,False,True,False,True,False,False,False,False,False,False,4,6,2,6,0,0,0,0,0,0
3374,3,Bedene,Pospisil,Bedene,119,28,493,1343,1.72,2.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,7,7,5,6,3,0,0,0,0
3375,3,Young,Isner,Isner,77,10,661,2670,4.5,1.18,False,True,False,False,True,False,True,False,False,False,False,False,False,7,6,3,6,4,6,0,0,0,0
3376,3,Almagro,Querrey,Almagro,19,62,1795,735,1.72,2.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,4,6,4,0,0,0,0,0,0
3377,3,Harrison,Becker,Becker,112,93,509,610,1.36,3.0,False,True,False,False,True,False,True,False,False,False,False,False,False,5,7,6,3,6,7,0,0,0,0
3378,3,Fognini,Lacko,Fognini,14,105,2295,562,1.33,3.25,False,True,False,False,True,False,True,False,False,False,False,False,False,6,4,6,4,0,0,0,0,0,0
3379,3,Sock,Raonic,Raonic,103,12,562,2575,4.0,1.22,False,True,False,False,True,False,True,False,False,False,False,False,False,4,6,6,7,0,0,0,0,0,0
3380,3,Istomin,Tursunov,Istomin,57,30,810,1231,1.72,2.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,7,6,0,6,3,0,0,0,0
3381,3,Lu,Lajovic,Lajovic,50,89,930,614,1.36,3.0,False,True,False,False,True,False,True,False,False,False,False,False,False,1,6,7,6,3,6,0,0,0,0
3382,3,Nadal,Hewitt,Nadal,1,44,13130,1000,1.06,10.0,False,True,False,False,True,False,True,False,False,False,False,False,False,6,1,6,3,0,0,0,0,0,0
3383,3,Mayer,Djokovic,Djokovic,32,2,1210,10900,17.0,1.02,False,True,False,False,True,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0
3384,3,Tsonga,Baghdatis,Tsonga,11,143,2615,400,1.16,5.0,False,True,False,False,True,False,False,True,False,False,False,False,False,4,6,7,6,7,5,0,0,0,0
3385,3,Benneteau,Robredo,Robredo,52,17,900,2050,2.25,1.57,False,True,False,False,True,False,False,True,False,False,False,False,False,3,6,4,6,0,0,0,0,0,0
3386,3,Murray,Lopez,Murray,6,34,4795,1180,1.16,5.0,False,True,False,False,True,False,False,True,False,False,False,False,False,6,4,6,1,0,0,0,0,0,0
3387,3,Anderson,Gasquet,Gasquet,18,9,1940,2905,2.0,1.72,False,True,False,False,True,False,False,True,False,False,False,False,False,3,6,4,6,0,0,0,0,0,0
3388,3,Federer,De,Federer,5,162,5045,334,1.02,19.0,False,True,False,False,True,False,False,True,False,False,False,False,False,6,3,6,3,0,0,0,0,0,0
3389,3,Dimitrov,Nishikori,Nishikori,16,21,2130,1715,1.72,2.0,False,True,False,False,True,False,False,True,False,False,False,False,False,6,7,5,7,0,0,0,0,0,0
3390,3,Ferrer,Seppi,Ferrer,4,33,5150,1195,1.12,6.0,False,True,False,False,True,False,False,True,False,False,False,False,False,6,3,6,2,0,0,0,0,0,0
3391,3,Garcia-Lopez,Raonic,Raonic,55,12,841,2575,5.0,1.16,False,True,False,False,True,False,False,True,False,False,False,False,False,1,6,2,6,0,0,0,0,0,0
3392,3,Dolgopolov,Lajovic,Dolgopolov,23,89,1555,614,1.11,6.5,False,True,False,False,True,False,False,True,False,False,False,False,False,3,6,6,0,7,6,0,0,0,0
3393,3,Bedene,Becker,Becker,119,93,493,610,1.8,1.9,False,True,False,False,True,False,False,True,False,False,False,False,False,3,6,5,7,0,0,0,0,0,0
3394,3,Wawrinka,Roger-Vasselin,Wawrinka,3,43,5650,1008,1.16,5.0,False,True,False,False,True,False,False,True,False,False,False,False,False,7,5,6,4,0,0,0,0,0,0
3395,3,Bautista,Fognini,Fognini,47,14,965,2295,1.66,2.1,False,True,False,False,True,False,False,True,False,False,False,False,False,6,4,3,6,3,6,0,0,0,0
3396,3,Nadal,Istomin,Nadal,1,57,13130,810,1.04,13.0,False,True,False,False,True,False,False,True,False,False,False,False,False,6,1,6,0,0,0,0,0,0,0
3397,3,Almagro,Isner,Isner,19,10,1795,2670,2.0,1.72,False,True,False,False,True,False,False,True,False,False,False,False,False,5,7,3,6,0,0,0,0,0,0
3398,3,Berdych,Sousa,Berdych,7,42,4540,1010,1.08,8.0,False,True,False,False,True,False,False,True,False,False,False,False,False,6,2,6,4,0,0,0,0,0,0
3399,3,Ferrer,Nishikori,Nishikori,4,21,5150,1715,1.5,2.5,False,True,False,False,True,False,False,False,True,False,False,False,False,6,7,6,2,6,7,0,0,0,0
3400,3,Djokovic,Robredo,Djokovic,2,17,10900,2050,1.04,13.0,False,True,False,False,True,False,False,False,True,False,False,False,False,6,3,7,5,0,0,0,0,0,0
3401,3,Tsonga,Murray,Murray,11,6,2615,4795,3.25,1.33,False,True,False,False,True,False,False,False,True,False,False,False,False,4,6,1,6,0,0,0,0,0,0
3402,3,Dolgopolov,Wawrinka,Dolgopolov,23,3,1555,5650,3.25,1.33,False,True,False,False,True,False,False,False,True,False,False,False,False,6,4,3,6,6,1,0,0,0,0
3403,3,Gasquet,Federer,Federer,9,5,2905,5045,6.0,1.11,False,True,False,False,True,False,False,False,True,False,False,False,False,1,6,2,6,0,0,0,0,0,0
3404,3,Raonic,Becker,Raonic,12,93,2575,610,1.08,8.0,False,True,False,False,True,False,False,False,True,False,False,False,False,6,3,6,4,0,0,0,0,0,0
3405,3,Isner,Berdych,Berdych,10,7,2670,4540,3.0,1.36,False,True,False,False,True,False,False,False,True,False,False,False,False,3,6,5,7,0,0,0,0,0,0
3406,3,Nadal,Fognini,Nadal,1,14,13130,2295,1.05,11.0,False,True,False,False,True,False,False,False,True,False,False,False,False,6,2,6,2,0,0,0,0,0,0
3407,3,Murray,Djokovic,Djokovic,6,2,4795,10900,3.75,1.28,False,True,False,False,True,False,False,False,False,True,False,False,False,5,7,3,6,0,0,0,0,0,0
3408,3,Nishikori,Federer,Nishikori,21,5,1715,5045,5.5,1.14,False,True,False,False,True,False,False,False,False,True,False,False,False,3,6,7,5,6,4,0,0,0,0
3409,3,Dolgopolov,Berdych,Berdych,23,7,1555,4540,3.4,1.33,False,True,False,False,True,False,False,False,False,True,False,False,False,4,6,6,7,0,0,0,0,0,0
3410,3,Nadal,Raonic,Nadal,1,12,13130,2575,1.11,6.5,False,True,False,False,True,False,False,False,False,True,False,False,False,4,6,6,2,6,4,0,0,0,0
3411,3,Nishikori,Djokovic,Djokovic,21,2,1715,10900,7.0,1.1,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0
3412,3,Nadal,Berdych,Nadal,1,7,13130,4540,1.2,4.5,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0
3413,3,Nadal,Djokovic,Djokovic,1,2,13130,10900,2.1,1.72,False,True,False,False,True,False,False,False,False,False,False,False,True,3,6,3,6,0,0,0,0,0,0
3414,3,Sousa,Sijsling,Sousa,38,55,1045,831,1.44,2.62,False,True,True,False,False,True,False,False,False,False,False,False,False,6,2,6,4,0,0,0,0,0,0
3415,3,Gabashvili,Berlocq,Berlocq,58,61,779,735,2.5,1.5,False,True,True,False,False,True,False,False,False,False,False,False,False,4,6,1,6,0,0,0,0,0,0
3416,3,Carballes,Goffin,Carballes,273,106,168,561,3.75,1.25,False,True,True,False,False,True,False,False,False,False,False,False,False,6,2,7,5,0,0,0,0,0,0
3417,3,Volandri,Peliwo,Peliwo,80,266,643,176,1.28,3.5,False,True,True,False,False,True,False,False,False,False,False,False,False,6,7,3,6,0,0,0,0,0,0
3418,3,Ramos,Ouahab,Ramos,104,248,569,191,1.22,4.0,False,True,True,False,False,True,False,False,False,False,False,False,False,6,3,2,6,6,1,0,0,0,0
3419,3,Khaddari,Hanescu,Hanescu,513,89,66,616,10.0,1.06,False,True,True,False,False,True,False,False,False,False,False,False,False,6,7,3,6,0,0,0,0,0,0
3420,3,Delbonis,Simon,Delbonis,43,27,1009,1315,1.72,2.0,False,True,True,False,False,True,False,False,False,False,False,False,False,6,4,6,4,0,0,0,0,0,0
3421,3,Kamke,Carreno-Busta,Carreno-Busta,92,64,605,717,2.62,1.44,False,True,True,False,False,True,False,False,False,False,False,False,False,1,6,2,6,0,0,0,0,0,0
3422,3,Garcia-Lopez,Kukushkin,Garcia-Lopez,53,56,866,827,1.4,2.75,False,True,True,False,False,True,False,False,False,False,False,False,False,7,6,7,6,0,0,0,0,0,0
